TrtID,TrtCode,Treatment,Site,Crop,MD,Rep,Trap,SiteID,Week,Date,Sex,Count
5,E,StopNowCombo,VistaVerde,Pis,Yes,3,235,2,27,7/5/2017,Female,6
5,E,StopNowCombo,VistaVerde,Pis,Yes,3,235,2,27,7/5/2017,Male,2
5,E,StopNowCombo,VistaVerde,Pis,Yes,3,235,2,28,7/14/2017,Female,3
5,E,StopNowCombo,VistaVerde,Pis,Yes,3,235,2,28,7/14/2017,Male,8
5,E,StopNowCombo,VistaVerde,Pis,Yes,3,235,2,29,7/18/2017,Female,1
5,E,StopNowCombo,VistaVerde,Pis,Yes,3,235,2,29,7/18/2017,Male,1
5,E,StopNowCombo,VistaVerde,Pis,Yes,3,235,2,32,8/9/2017,Female,3
5,E,StopNowCombo,VistaVerde,Pis,Yes,3,235,2,32,8/9/2017,Male,1
5,E,StopNowCombo,VistaVerde,Pis,Yes,3,235,2,33,8/15/2017,Female,1
5,E,StopNowCombo,VistaVerde,Pis,Yes,3,235,2,33,8/15/2017,Male,3
3,C,PpoCombo,VistaVerde,Pis,Yes,4,241,2,25,6/23/2017,Female,1
3,C,PpoCombo,VistaVerde,Pis,Yes,4,241,2,25,6/23/2017,Male,2
3,C,PpoCombo,VistaVerde,Pis,Yes,4,241,2,26,6/29/2017,Female,3
3,C,PpoCombo,VistaVerde,Pis,Yes,4,241,2,26,6/29/2017,Male,1
3,C,PpoCombo,VistaVerde,Pis,Yes,4,241,2,27,7/5/2017,Female,3
3,C,PpoCombo,VistaVerde,Pis,Yes,4,241,2,27,7/5/2017,Male,3
3,C,PpoCombo,VistaVerde,Pis,Yes,4,241,2,28,7/14/2017,Female,4
3,C,PpoCombo,VistaVerde,Pis,Yes,4,241,2,28,7/14/2017,Male,6
3,C,PpoCombo,VistaVerde,Pis,Yes,4,241,2,29,7/18/2017,Female,1
3,C,PpoCombo,VistaVerde,Pis,Yes,4,241,2,29,7/18/2017,Male,5
3,C,PpoCombo,VistaVerde,Pis,Yes,4,241,2,31,8/2/2017,Female,2
3,C,PpoCombo,VistaVerde,Pis,Yes,4,241,2,31,8/2/2017,Male,5
3,C,PpoCombo,VistaVerde,Pis,Yes,4,241,2,32,8/9/2017,Female,2
3,C,PpoCombo,VistaVerde,Pis,Yes,4,241,2,32,8/9/2017,Male,13
3,C,PpoCombo,VistaVerde,Pis,Yes,4,241,2,33,8/15/2017,Female,4
3,C,PpoCombo,VistaVerde,Pis,Yes,4,241,2,33,8/15/2017,Male,19
3,C,PpoCombo,VistaVerde,Pis,Yes,4,241,2,36,9/5/2017,Female,2
3,C,PpoCombo,VistaVerde,Pis,Yes,4,241,2,36,9/5/2017,Male,2
4,D,StopNow,VistaVerde,Pis,Yes,4,242,2,27,7/5/2017,Female,4
4,D,StopNow,VistaVerde,Pis,Yes,4,242,2,27,7/5/2017,Male,2
4,D,StopNow,VistaVerde,Pis,Yes,4,242,2,28,7/14/2017,Female,3
4,D,StopNow,VistaVerde,Pis,Yes,4,242,2,28,7/14/2017,Male,5
4,D,StopNow,VistaVerde,Pis,Yes,4,242,2,29,7/18/2017,Female,0
4,D,StopNow,VistaVerde,Pis,Yes,4,242,2,29,7/18/2017,Male,1
4,D,StopNow,VistaVerde,Pis,Yes,4,242,2,31,8/2/2017,Female,2
4,D,StopNow,VistaVerde,Pis,Yes,4,242,2,31,8/2/2017,Male,2
4,D,StopNow,VistaVerde,Pis,Yes,4,242,2,32,8/9/2017,Female,3
4,D,StopNow,VistaVerde,Pis,Yes,4,242,2,32,8/9/2017,Male,4
4,D,StopNow,VistaVerde,Pis,Yes,4,242,2,33,8/15/2017,Female,1
4,D,StopNow,VistaVerde,Pis,Yes,4,242,2,33,8/15/2017,Male,3
4,D,StopNow,VistaVerde,Pis,Yes,4,242,2,36,9/5/2017,Female,0
4,D,StopNow,VistaVerde,Pis,Yes,4,242,2,36,9/5/2017,Male,2
2,B,Ppo,VistaVerde,Pis,Yes,4,243,2,25,6/23/2017,Female,0
2,B,Ppo,VistaVerde,Pis,Yes,4,243,2,25,6/23/2017,Male,2
2,B,Ppo,VistaVerde,Pis,Yes,4,243,2,27,7/5/2017,Female,1
2,B,Ppo,VistaVerde,Pis,Yes,4,243,2,27,7/5/2017,Male,2
2,B,Ppo,VistaVerde,Pis,Yes,4,243,2,28,7/14/2017,Female,4
2,B,Ppo,VistaVerde,Pis,Yes,4,243,2,28,7/14/2017,Male,1
2,B,Ppo,VistaVerde,Pis,Yes,4,243,2,29,7/18/2017,Female,1
2,B,Ppo,VistaVerde,Pis,Yes,4,243,2,29,7/18/2017,Male,0
2,B,Ppo,VistaVerde,Pis,Yes,4,243,2,32,8/9/2017,Female,1
2,B,Ppo,VistaVerde,Pis,Yes,4,243,2,32,8/9/2017,Male,4
2,B,Ppo,VistaVerde,Pis,Yes,4,243,2,33,8/15/2017,Female,6
2,B,Ppo,VistaVerde,Pis,Yes,4,243,2,33,8/15/2017,Male,4
2,B,Ppo,VistaVerde,Pis,Yes,4,243,2,36,9/5/2017,Female,1
2,B,Ppo,VistaVerde,Pis,Yes,4,243,2,36,9/5/2017,Male,1
5,E,StopNowCombo,VistaVerde,Pis,Yes,4,244,2,24,6/15/2017,Female,0
5,E,StopNowCombo,VistaVerde,Pis,Yes,4,244,2,24,6/15/2017,Male,1
5,E,StopNowCombo,VistaVerde,Pis,Yes,4,244,2,27,7/5/2017,Female,3
5,E,StopNowCombo,VistaVerde,Pis,Yes,4,244,2,27,7/5/2017,Male,1
5,E,StopNowCombo,VistaVerde,Pis,Yes,4,244,2,28,7/14/2017,Female,4
5,E,StopNowCombo,VistaVerde,Pis,Yes,4,244,2,28,7/14/2017,Male,4
5,E,StopNowCombo,VistaVerde,Pis,Yes,4,244,2,31,8/2/2017,Female,1
5,E,StopNowCombo,VistaVerde,Pis,Yes,4,244,2,31,8/2/2017,Male,0
5,E,StopNowCombo,VistaVerde,Pis,Yes,4,244,2,32,8/9/2017,Female,2
5,E,StopNowCombo,VistaVerde,Pis,Yes,4,244,2,32,8/9/2017,Male,5
5,E,StopNowCombo,VistaVerde,Pis,Yes,4,244,2,33,8/15/2017,Female,3
5,E,StopNowCombo,VistaVerde,Pis,Yes,4,244,2,33,8/15/2017,Male,6
5,E,StopNowCombo,VistaVerde,Pis,Yes,4,244,2,36,9/5/2017,Female,1
5,E,StopNowCombo,VistaVerde,Pis,Yes,4,244,2,36,9/5/2017,Male,2
1,A,NowBiolure,VistaVerde,Pis,Yes,4,245,2,24,6/15/2017,Female,0
1,A,NowBiolure,VistaVerde,Pis,Yes,4,245,2,24,6/15/2017,Male,1
1,A,NowBiolure,VistaVerde,Pis,Yes,4,245,2,26,6/29/2017,Female,0
1,A,NowBiolure,VistaVerde,Pis,Yes,4,245,2,26,6/29/2017,Male,1
1,A,NowBiolure,VistaVerde,Pis,Yes,4,245,2,32,8/9/2017,Female,0
1,A,NowBiolure,VistaVerde,Pis,Yes,4,245,2,32,8/9/2017,Male,1
1,A,NowBiolure,VistaVerde,Pis,Yes,4,245,2,33,8/15/2017,Female,0
1,A,NowBiolure,VistaVerde,Pis,Yes,4,245,2,33,8/15/2017,Male,1
4,D,StopNow,VistaVerde,Pis,Yes,5,251,2,26,6/29/2017,Female,1
4,D,StopNow,VistaVerde,Pis,Yes,5,251,2,26,6/29/2017,Male,0
4,D,StopNow,VistaVerde,Pis,Yes,5,251,2,27,7/5/2017,Female,1
4,D,StopNow,VistaVerde,Pis,Yes,5,251,2,27,7/5/2017,Male,1
4,D,StopNow,VistaVerde,Pis,Yes,5,251,2,28,7/14/2017,Female,1
4,D,StopNow,VistaVerde,Pis,Yes,5,251,2,28,7/14/2017,Male,2
4,D,StopNow,VistaVerde,Pis,Yes,5,251,2,32,8/9/2017,Female,1
4,D,StopNow,VistaVerde,Pis,Yes,5,251,2,32,8/9/2017,Male,1
4,D,StopNow,VistaVerde,Pis,Yes,5,251,2,33,8/15/2017,Female,0
4,D,StopNow,VistaVerde,Pis,Yes,5,251,2,33,8/15/2017,Male,3
4,D,StopNow,VistaVerde,Pis,Yes,5,251,2,36,9/5/2017,Female,0
4,D,StopNow,VistaVerde,Pis,Yes,5,251,2,36,9/5/2017,Male,1
2,B,Ppo,VistaVerde,Pis,Yes,5,252,2,25,6/23/2017,Female,0
2,B,Ppo,VistaVerde,Pis,Yes,5,252,2,25,6/23/2017,Male,3
2,B,Ppo,VistaVerde,Pis,Yes,5,252,2,26,6/29/2017,Female,1
2,B,Ppo,VistaVerde,Pis,Yes,5,252,2,26,6/29/2017,Male,3
2,B,Ppo,VistaVerde,Pis,Yes,5,252,2,27,7/5/2017,Female,1
2,B,Ppo,VistaVerde,Pis,Yes,5,252,2,27,7/5/2017,Male,2
2,B,Ppo,VistaVerde,Pis,Yes,5,252,2,28,7/14/2017,Female,4
2,B,Ppo,VistaVerde,Pis,Yes,5,252,2,28,7/14/2017,Male,7
2,B,Ppo,VistaVerde,Pis,Yes,5,252,2,29,7/18/2017,Female,0
2,B,Ppo,VistaVerde,Pis,Yes,5,252,2,29,7/18/2017,Male,2
2,B,Ppo,VistaVerde,Pis,Yes,5,252,2,32,8/9/2017,Female,2
2,B,Ppo,VistaVerde,Pis,Yes,5,252,2,32,8/9/2017,Male,3
2,B,Ppo,VistaVerde,Pis,Yes,5,252,2,33,8/15/2017,Female,4
2,B,Ppo,VistaVerde,Pis,Yes,5,252,2,33,8/15/2017,Male,10
2,B,Ppo,VistaVerde,Pis,Yes,5,252,2,36,9/5/2017,Female,2
2,B,Ppo,VistaVerde,Pis,Yes,5,252,2,36,9/5/2017,Male,2
5,E,StopNowCombo,VistaVerde,Pis,Yes,5,253,2,26,6/29/2017,Female,1
5,E,StopNowCombo,VistaVerde,Pis,Yes,5,253,2,26,6/29/2017,Male,0
5,E,StopNowCombo,VistaVerde,Pis,Yes,5,253,2,27,7/5/2017,Female,2
5,E,StopNowCombo,VistaVerde,Pis,Yes,5,253,2,27,7/5/2017,Male,1
5,E,StopNowCombo,VistaVerde,Pis,Yes,5,253,2,28,7/14/2017,Female,4
5,E,StopNowCombo,VistaVerde,Pis,Yes,5,253,2,28,7/14/2017,Male,5
5,E,StopNowCombo,VistaVerde,Pis,Yes,5,253,2,29,7/18/2017,Female,1
5,E,StopNowCombo,VistaVerde,Pis,Yes,5,253,2,29,7/18/2017,Male,1
5,E,StopNowCombo,VistaVerde,Pis,Yes,5,253,2,30,7/26/2017,Female,1
5,E,StopNowCombo,VistaVerde,Pis,Yes,5,253,2,30,7/26/2017,Male,1
5,E,StopNowCombo,VistaVerde,Pis,Yes,5,253,2,32,8/9/2017,Female,3
5,E,StopNowCombo,VistaVerde,Pis,Yes,5,253,2,32,8/9/2017,Male,5
5,E,StopNowCombo,VistaVerde,Pis,Yes,5,253,2,33,8/15/2017,Female,2
5,E,StopNowCombo,VistaVerde,Pis,Yes,5,253,2,33,8/15/2017,Male,2
3,C,PpoCombo,VistaVerde,Pis,Yes,5,254,2,24,6/15/2017,Female,1
3,C,PpoCombo,VistaVerde,Pis,Yes,5,254,2,24,6/15/2017,Male,1
3,C,PpoCombo,VistaVerde,Pis,Yes,5,254,2,25,6/23/2017,Female,1
3,C,PpoCombo,VistaVerde,Pis,Yes,5,254,2,25,6/23/2017,Male,1
3,C,PpoCombo,VistaVerde,Pis,Yes,5,254,2,26,6/29/2017,Female,3
3,C,PpoCombo,VistaVerde,Pis,Yes,5,254,2,26,6/29/2017,Male,6
3,C,PpoCombo,VistaVerde,Pis,Yes,5,254,2,27,7/5/2017,Female,3
3,C,PpoCombo,VistaVerde,Pis,Yes,5,254,2,27,7/5/2017,Male,10
3,C,PpoCombo,VistaVerde,Pis,Yes,5,254,2,28,7/14/2017,Female,5
3,C,PpoCombo,VistaVerde,Pis,Yes,5,254,2,28,7/14/2017,Male,10
3,C,PpoCombo,VistaVerde,Pis,Yes,5,254,2,29,7/18/2017,Female,2
3,C,PpoCombo,VistaVerde,Pis,Yes,5,254,2,29,7/18/2017,Male,2
3,C,PpoCombo,VistaVerde,Pis,Yes,5,254,2,31,8/2/2017,Female,1
3,C,PpoCombo,VistaVerde,Pis,Yes,5,254,2,31,8/2/2017,Male,2
3,C,PpoCombo,VistaVerde,Pis,Yes,5,254,2,32,8/9/2017,Female,7
3,C,PpoCombo,VistaVerde,Pis,Yes,5,254,2,32,8/9/2017,Male,19
3,C,PpoCombo,VistaVerde,Pis,Yes,5,254,2,33,8/15/2017,Female,9
3,C,PpoCombo,VistaVerde,Pis,Yes,5,254,2,33,8/15/2017,Male,13
3,C,PpoCombo,VistaVerde,Pis,Yes,5,254,2,36,9/5/2017,Female,2
3,C,PpoCombo,VistaVerde,Pis,Yes,5,254,2,36,9/5/2017,Male,5
1,A,NowBiolure,VistaVerde,Pis,Yes,5,255,2,32,8/9/2017,Female,0
1,A,NowBiolure,VistaVerde,Pis,Yes,5,255,2,32,8/9/2017,Male,1
1,A,NowBiolure,VistaVerde,Pis,Yes,5,255,2,36,9/5/2017,Female,0
1,A,NowBiolure,VistaVerde,Pis,Yes,5,255,2,36,9/5/2017,Male,1
5,E,StopNowCombo,VistaVerde,Pis,Yes,6,261,2,25,6/23/2017,Female,0
5,E,StopNowCombo,VistaVerde,Pis,Yes,6,261,2,25,6/23/2017,Male,1
5,E,StopNowCombo,VistaVerde,Pis,Yes,6,261,2,26,6/29/2017,Female,1
5,E,StopNowCombo,VistaVerde,Pis,Yes,6,261,2,26,6/29/2017,Male,0
5,E,StopNowCombo,VistaVerde,Pis,Yes,6,261,2,27,7/5/2017,Female,2
5,E,StopNowCombo,VistaVerde,Pis,Yes,6,261,2,27,7/5/2017,Male,2
5,E,StopNowCombo,VistaVerde,Pis,Yes,6,261,2,28,7/14/2017,Female,3
5,E,StopNowCombo,VistaVerde,Pis,Yes,6,261,2,28,7/14/2017,Male,5
5,E,StopNowCombo,VistaVerde,Pis,Yes,6,261,2,32,8/9/2017,Female,5
5,E,StopNowCombo,VistaVerde,Pis,Yes,6,261,2,32,8/9/2017,Male,4
5,E,StopNowCombo,VistaVerde,Pis,Yes,6,261,2,33,8/15/2017,Female,2
5,E,StopNowCombo,VistaVerde,Pis,Yes,6,261,2,33,8/15/2017,Male,5
4,D,StopNow,VistaVerde,Pis,Yes,6,262,2,24,6/15/2017,Female,0
4,D,StopNow,VistaVerde,Pis,Yes,6,262,2,24,6/15/2017,Male,1
4,D,StopNow,VistaVerde,Pis,Yes,6,262,2,26,6/29/2017,Female,1
4,D,StopNow,VistaVerde,Pis,Yes,6,262,2,26,6/29/2017,Male,0
4,D,StopNow,VistaVerde,Pis,Yes,6,262,2,27,7/5/2017,Female,1
4,D,StopNow,VistaVerde,Pis,Yes,6,262,2,27,7/5/2017,Male,2
4,D,StopNow,VistaVerde,Pis,Yes,6,262,2,28,7/14/2017,Female,2
4,D,StopNow,VistaVerde,Pis,Yes,6,262,2,28,7/14/2017,Male,2
4,D,StopNow,VistaVerde,Pis,Yes,6,262,2,33,8/15/2017,Female,1
4,D,StopNow,VistaVerde,Pis,Yes,6,262,2,33,8/15/2017,Male,6
4,D,StopNow,VistaVerde,Pis,Yes,6,262,2,36,9/5/2017,Female,1
4,D,StopNow,VistaVerde,Pis,Yes,6,262,2,36,9/5/2017,Male,0
3,C,PpoCombo,VistaVerde,Pis,Yes,6,263,2,24,6/15/2017,Female,0
3,C,PpoCombo,VistaVerde,Pis,Yes,6,263,2,24,6/15/2017,Male,1
3,C,PpoCombo,VistaVerde,Pis,Yes,6,263,2,25,6/23/2017,Female,1
3,C,PpoCombo,VistaVerde,Pis,Yes,6,263,2,25,6/23/2017,Male,1
3,C,PpoCombo,VistaVerde,Pis,Yes,6,263,2,26,6/29/2017,Female,0
3,C,PpoCombo,VistaVerde,Pis,Yes,6,263,2,26,6/29/2017,Male,1
3,C,PpoCombo,VistaVerde,Pis,Yes,6,263,2,27,7/5/2017,Female,3
3,C,PpoCombo,VistaVerde,Pis,Yes,6,263,2,27,7/5/2017,Male,6
3,C,PpoCombo,VistaVerde,Pis,Yes,6,263,2,28,7/14/2017,Female,10
3,C,PpoCombo,VistaVerde,Pis,Yes,6,263,2,28,7/14/2017,Male,19
3,C,PpoCombo,VistaVerde,Pis,Yes,6,263,2,29,7/18/2017,Female,2
3,C,PpoCombo,VistaVerde,Pis,Yes,6,263,2,29,7/18/2017,Male,3
3,C,PpoCombo,VistaVerde,Pis,Yes,6,263,2,31,8/2/2017,Female,0
3,C,PpoCombo,VistaVerde,Pis,Yes,6,263,2,31,8/2/2017,Male,1
3,C,PpoCombo,VistaVerde,Pis,Yes,6,263,2,32,8/9/2017,Female,8
3,C,PpoCombo,VistaVerde,Pis,Yes,6,263,2,32,8/9/2017,Male,26
3,C,PpoCombo,VistaVerde,Pis,Yes,6,263,2,33,8/15/2017,Female,9
3,C,PpoCombo,VistaVerde,Pis,Yes,6,263,2,33,8/15/2017,Male,27
3,C,PpoCombo,VistaVerde,Pis,Yes,6,263,2,36,9/5/2017,Female,2
3,C,PpoCombo,VistaVerde,Pis,Yes,6,263,2,36,9/5/2017,Male,4
2,B,Ppo,VistaVerde,Pis,Yes,6,264,2,24,6/15/2017,Female,0
2,B,Ppo,VistaVerde,Pis,Yes,6,264,2,24,6/15/2017,Male,1
2,B,Ppo,VistaVerde,Pis,Yes,6,264,2,26,6/29/2017,Female,0
2,B,Ppo,VistaVerde,Pis,Yes,6,264,2,26,6/29/2017,Male,1
2,B,Ppo,VistaVerde,Pis,Yes,6,264,2,27,7/5/2017,Female,3
2,B,Ppo,VistaVerde,Pis,Yes,6,264,2,27,7/5/2017,Male,3
2,B,Ppo,VistaVerde,Pis,Yes,6,264,2,28,7/14/2017,Female,3
2,B,Ppo,VistaVerde,Pis,Yes,6,264,2,28,7/14/2017,Male,5
2,B,Ppo,VistaVerde,Pis,Yes,6,264,2,29,7/18/2017,Female,1
2,B,Ppo,VistaVerde,Pis,Yes,6,264,2,29,7/18/2017,Male,1
2,B,Ppo,VistaVerde,Pis,Yes,6,264,2,32,8/9/2017,Female,1
2,B,Ppo,VistaVerde,Pis,Yes,6,264,2,32,8/9/2017,Male,2
2,B,Ppo,VistaVerde,Pis,Yes,6,264,2,33,8/15/2017,Female,4
2,B,Ppo,VistaVerde,Pis,Yes,6,264,2,33,8/15/2017,Male,8
2,B,Ppo,VistaVerde,Pis,Yes,6,264,2,36,9/5/2017,Female,0
2,B,Ppo,VistaVerde,Pis,Yes,6,264,2,36,9/5/2017,Male,1
1,A,NowBiolure,VistaVerde,Pis,Yes,6,265,2,26,6/29/2017,Female,0
1,A,NowBiolure,VistaVerde,Pis,Yes,6,265,2,26,6/29/2017,Male,1
1,A,NowBiolure,VistaVerde,Pis,Yes,6,265,2,32,8/9/2017,Female,0
1,A,NowBiolure,VistaVerde,Pis,Yes,6,265,2,32,8/9/2017,Male,3
3,C,PpoCombo,VistaVerde,Pis,Yes,7,271,2,26,6/29/2017,Female,0
3,C,PpoCombo,VistaVerde,Pis,Yes,7,271,2,26,6/29/2017,Male,2
3,C,PpoCombo,VistaVerde,Pis,Yes,7,271,2,27,7/5/2017,Female,3
3,C,PpoCombo,VistaVerde,Pis,Yes,7,271,2,27,7/5/2017,Male,5
3,C,PpoCombo,VistaVerde,Pis,Yes,7,271,2,28,7/14/2017,Female,6
3,C,PpoCombo,VistaVerde,Pis,Yes,7,271,2,28,7/14/2017,Male,13
3,C,PpoCombo,VistaVerde,Pis,Yes,7,271,2,29,7/18/2017,Female,1
3,C,PpoCombo,VistaVerde,Pis,Yes,7,271,2,29,7/18/2017,Male,4
3,C,PpoCombo,VistaVerde,Pis,Yes,7,271,2,31,8/2/2017,Female,0
3,C,PpoCombo,VistaVerde,Pis,Yes,7,271,2,31,8/2/2017,Male,1
3,C,PpoCombo,VistaVerde,Pis,Yes,7,271,2,32,8/9/2017,Female,7
3,C,PpoCombo,VistaVerde,Pis,Yes,7,271,2,32,8/9/2017,Male,11
3,C,PpoCombo,VistaVerde,Pis,Yes,7,271,2,33,8/15/2017,Female,8
3,C,PpoCombo,VistaVerde,Pis,Yes,7,271,2,33,8/15/2017,Male,17
3,C,PpoCombo,VistaVerde,Pis,Yes,7,271,2,36,9/5/2017,Female,2
3,C,PpoCombo,VistaVerde,Pis,Yes,7,271,2,36,9/5/2017,Male,2
2,B,Ppo,VistaVerde,Pis,Yes,7,272,2,25,6/23/2017,Female,0
2,B,Ppo,VistaVerde,Pis,Yes,7,272,2,25,6/23/2017,Male,1
2,B,Ppo,VistaVerde,Pis,Yes,7,272,2,26,6/29/2017,Female,0
2,B,Ppo,VistaVerde,Pis,Yes,7,272,2,26,6/29/2017,Male,1
2,B,Ppo,VistaVerde,Pis,Yes,7,272,2,27,7/5/2017,Female,1
2,B,Ppo,VistaVerde,Pis,Yes,7,272,2,27,7/5/2017,Male,3
2,B,Ppo,VistaVerde,Pis,Yes,7,272,2,28,7/14/2017,Female,2
2,B,Ppo,VistaVerde,Pis,Yes,7,272,2,28,7/14/2017,Male,7
2,B,Ppo,VistaVerde,Pis,Yes,7,272,2,29,7/18/2017,Female,1
2,B,Ppo,VistaVerde,Pis,Yes,7,272,2,29,7/18/2017,Male,1
2,B,Ppo,VistaVerde,Pis,Yes,7,272,2,32,8/9/2017,Female,0
2,B,Ppo,VistaVerde,Pis,Yes,7,272,2,32,8/9/2017,Male,1
2,B,Ppo,VistaVerde,Pis,Yes,7,272,2,33,8/15/2017,Female,2
2,B,Ppo,VistaVerde,Pis,Yes,7,272,2,33,8/15/2017,Male,2
1,A,NowBiolure,VistaVerde,Pis,Yes,7,273,2,33,8/15/2017,Female,0
1,A,NowBiolure,VistaVerde,Pis,Yes,7,273,2,33,8/15/2017,Male,3
4,D,StopNow,VistaVerde,Pis,Yes,7,274,2,25,6/23/2017,Female,0
4,D,StopNow,VistaVerde,Pis,Yes,7,274,2,25,6/23/2017,Male,1
4,D,StopNow,VistaVerde,Pis,Yes,7,274,2,27,7/5/2017,Female,1
4,D,StopNow,VistaVerde,Pis,Yes,7,274,2,27,7/5/2017,Male,1
4,D,StopNow,VistaVerde,Pis,Yes,7,274,2,28,7/14/2017,Female,1
4,D,StopNow,VistaVerde,Pis,Yes,7,274,2,28,7/14/2017,Male,0
4,D,StopNow,VistaVerde,Pis,Yes,7,274,2,33,8/15/2017,Female,0
4,D,StopNow,VistaVerde,Pis,Yes,7,274,2,33,8/15/2017,Male,3
5,E,StopNowCombo,VistaVerde,Pis,Yes,7,275,2,27,7/5/2017,Female,2
5,E,StopNowCombo,VistaVerde,Pis,Yes,7,275,2,27,7/5/2017,Male,3
5,E,StopNowCombo,VistaVerde,Pis,Yes,7,275,2,28,7/14/2017,Female,4
5,E,StopNowCombo,VistaVerde,Pis,Yes,7,275,2,28,7/14/2017,Male,3
5,E,StopNowCombo,VistaVerde,Pis,Yes,7,275,2,29,7/18/2017,Female,0
5,E,StopNowCombo,VistaVerde,Pis,Yes,7,275,2,29,7/18/2017,Male,3
5,E,StopNowCombo,VistaVerde,Pis,Yes,7,275,2,31,8/2/2017,Female,1
5,E,StopNowCombo,VistaVerde,Pis,Yes,7,275,2,31,8/2/2017,Male,3
5,E,StopNowCombo,VistaVerde,Pis,Yes,7,275,2,32,8/9/2017,Female,3
5,E,StopNowCombo,VistaVerde,Pis,Yes,7,275,2,32,8/9/2017,Male,6
5,E,StopNowCombo,VistaVerde,Pis,Yes,7,275,2,33,8/15/2017,Female,1
5,E,StopNowCombo,VistaVerde,Pis,Yes,7,275,2,33,8/15/2017,Male,2
4,D,StopNow,VistaVerde,Pis,Yes,8,281,2,25,6/23/2017,Female,2
4,D,StopNow,VistaVerde,Pis,Yes,8,281,2,25,6/23/2017,Male,0
4,D,StopNow,VistaVerde,Pis,Yes,8,281,2,26,6/29/2017,Female,1
4,D,StopNow,VistaVerde,Pis,Yes,8,281,2,26,6/29/2017,Male,0
4,D,StopNow,VistaVerde,Pis,Yes,8,281,2,27,7/5/2017,Female,1
4,D,StopNow,VistaVerde,Pis,Yes,8,281,2,27,7/5/2017,Male,4
4,D,StopNow,VistaVerde,Pis,Yes,8,281,2,28,7/14/2017,Female,4
4,D,StopNow,VistaVerde,Pis,Yes,8,281,2,28,7/14/2017,Male,1
4,D,StopNow,VistaVerde,Pis,Yes,8,281,2,29,7/18/2017,Female,0
4,D,StopNow,VistaVerde,Pis,Yes,8,281,2,29,7/18/2017,Male,2
4,D,StopNow,VistaVerde,Pis,Yes,8,281,2,32,8/9/2017,Female,0
4,D,StopNow,VistaVerde,Pis,Yes,8,281,2,32,8/9/2017,Male,1
4,D,StopNow,VistaVerde,Pis,Yes,8,281,2,33,8/15/2017,Female,1
4,D,StopNow,VistaVerde,Pis,Yes,8,281,2,33,8/15/2017,Male,1
5,E,StopNowCombo,VistaVerde,Pis,Yes,8,282,2,25,6/23/2017,Female,1
5,E,StopNowCombo,VistaVerde,Pis,Yes,8,282,2,25,6/23/2017,Male,0
5,E,StopNowCombo,VistaVerde,Pis,Yes,8,282,2,26,6/29/2017,Female,1
5,E,StopNowCombo,VistaVerde,Pis,Yes,8,282,2,26,6/29/2017,Male,1
5,E,StopNowCombo,VistaVerde,Pis,Yes,8,282,2,27,7/5/2017,Female,5
5,E,StopNowCombo,VistaVerde,Pis,Yes,8,282,2,27,7/5/2017,Male,2
5,E,StopNowCombo,VistaVerde,Pis,Yes,8,282,2,28,7/14/2017,Female,4
5,E,StopNowCombo,VistaVerde,Pis,Yes,8,282,2,28,7/14/2017,Male,10
5,E,StopNowCombo,VistaVerde,Pis,Yes,8,282,2,29,7/18/2017,Female,0
5,E,StopNowCombo,VistaVerde,Pis,Yes,8,282,2,29,7/18/2017,Male,1
5,E,StopNowCombo,VistaVerde,Pis,Yes,8,282,2,32,8/9/2017,Female,2
5,E,StopNowCombo,VistaVerde,Pis,Yes,8,282,2,32,8/9/2017,Male,3
5,E,StopNowCombo,VistaVerde,Pis,Yes,8,282,2,33,8/15/2017,Female,1
5,E,StopNowCombo,VistaVerde,Pis,Yes,8,282,2,33,8/15/2017,Male,2
5,E,StopNowCombo,VistaVerde,Pis,Yes,8,282,2,36,9/5/2017,Female,0
5,E,StopNowCombo,VistaVerde,Pis,Yes,8,282,2,36,9/5/2017,Male,1
2,B,Ppo,VistaVerde,Pis,Yes,8,283,2,25,6/23/2017,Female,2
2,B,Ppo,VistaVerde,Pis,Yes,8,283,2,25,6/23/2017,Male,3
2,B,Ppo,VistaVerde,Pis,Yes,8,283,2,27,7/5/2017,Female,0
2,B,Ppo,VistaVerde,Pis,Yes,8,283,2,27,7/5/2017,Male,1
2,B,Ppo,VistaVerde,Pis,Yes,8,283,2,28,7/14/2017,Female,7
2,B,Ppo,VistaVerde,Pis,Yes,8,283,2,28,7/14/2017,Male,16
2,B,Ppo,VistaVerde,Pis,Yes,8,283,2,29,7/18/2017,Female,0
2,B,Ppo,VistaVerde,Pis,Yes,8,283,2,29,7/18/2017,Male,2
2,B,Ppo,VistaVerde,Pis,Yes,8,283,2,31,8/2/2017,Female,1
2,B,Ppo,VistaVerde,Pis,Yes,8,283,2,31,8/2/2017,Male,1
2,B,Ppo,VistaVerde,Pis,Yes,8,283,2,32,8/9/2017,Female,9
2,B,Ppo,VistaVerde,Pis,Yes,8,283,2,32,8/9/2017,Male,12
2,B,Ppo,VistaVerde,Pis,Yes,8,283,2,33,8/15/2017,Female,5
2,B,Ppo,VistaVerde,Pis,Yes,8,283,2,33,8/15/2017,Male,8
2,B,Ppo,VistaVerde,Pis,Yes,8,283,2,36,9/5/2017,Female,1
2,B,Ppo,VistaVerde,Pis,Yes,8,283,2,36,9/5/2017,Male,3
3,C,PpoCombo,VistaVerde,Pis,Yes,8,284,2,25,6/23/2017,Female,1
